119.45,10.35,1
119.5,11.45,1
119.5,11.4,1
119.5,11.35,1
119.5,11.15,1
119.5,11.1,1
119.5,11,1
119.5,10.95,1
119.5,10.9,1
119.5,10.85,1
119.5,10.4,1
119.5,10.35,1
119.55,11.35,1
119.55,11.3,1
119.55,11.25,1
119.55,11.2,1
119.55,11.15,1
119.55,11.1,1
119.55,11.05,1
119.55,11,1
119.55,10.85,1
119.55,10.8,1
119.55,10.7,1
119.55,10.65,1
119.55,10.4,1
119.55,10.35,1
119.6,11.2,1
119.6,11.15,1
119.6,11.1,1
119.6,11.05,1
119.6,11,1
119.6,10.85,1
119.6,10.8,1
119.6,10.75,1
119.6,10.7,1
119.6,10.65,1
119.6,10.45,1
119.6,10.4,1
119.65,11.2,1
119.65,11.15,1
119.65,11.05,1
119.65,11,1
119.65,10.7,1
119.65,10.65,1
119.65,10.6,1
119.65,10.55,1
119.65,10.5,1
119.65,10.45,1
119.7,11.5,1
119.7,11.45,1
119.7,10.55,1
119.7,10.5,1
119.75,16.3,1
119.75,16.25,1
119.75,16.2,1
119.75,16.15,1
119.75,16.1,1
119.75,16.05,1
119.75,16,1
119.75,15.95,1
119.75,15.9,1
119.75,11.5,1
119.75,11.45,1
119.75,11.4,1
119.75,10.55,1
119.75,10.5,1
119.75,10.45,1
119.75,5.1,1
119.75,5.05,1
119.8,16.35,1
119.8,16.3,1
119.8,15.95,1
119.8,15.9,1
119.8,11.5,1
119.8,11.45,1
119.8,11.4,1
119.8,10.6,1
119.8,10.55,1
119.8,10.45,1
119.8,5.15,1
119.8,5.1,1
119.8,5.05,1
119.8,4.95,1
119.8,4.9,1
119.8,4.85,1
119.85,16.4,1
119.85,16.35,1
119.85,15.95,1
119.85,12.3,1
119.85,12.25,1
119.85,12.2,1
119.85,12.15,1
119.85,11.95,1
119.85,11.9,1
119.85,11.5,1
119.85,11.45,1
119.85,11.4,1
119.85,10.65,1
119.85,10.6,1
119.85,10.5,1
119.85,10.45,1
119.85,5.15,1
119.85,5.05,1
119.85,4.9,1
119.85,4.85,1
119.9,16.4,1
119.9,16.35,1
119.9,15.9,1
119.9,15.85,1
119.9,15.8,1
119.9,15.75,1
119.9,15.7,1
119.9,15.65,1
119.9,15.6,1
119.9,15.55,1
119.9,15.5,1
119.9,15.45,1
119.9,15.4,1
119.9,12.35,1
119.9,12.3,1
119.9,12.25,1
119.9,12.2,1
119.9,12.15,1
119.9,12,1
119.9,11.95,1
119.9,11.9,1
119.9,11.85,1
119.9,11.8,1
119.9,11.75,1
119.9,10.65,1
119.9,10.6,1
119.9,10.55,1
119.9,10.5,1
119.9,10.45,1
119.9,5.2,1
119.9,5.15,1
119.9,5.1,1
119.9,5.05,1
119.95,16.35,1
119.95,15.4,1
119.95,15.35,1
119.95,15.3,1
119.95,12.3,1
119.95,12.25,1
119.95,12.15,1
119.95,12.1,1
119.95,12.05,1
119.95,12,1
119.95,11.95,1
119.95,11.9,1
119.95,11.8,1
119.95,11.75,1
119.95,11.7,1
119.95,11.65,1
119.95,10.6,1
119.95,10.55,1
119.95,10.5,1
119.95,5.25,1
119.95,5.2,1
119.95,5.1,1
120,16.35,1
120,16.3,1
120,16.25,1
120,16.2,1
120,15.3,1
120,15.25,1
120,15.2,1
120,12.25,1
120,12.05,1
120,12,1
120,11.95,1
120,11.9,1
120,11.85,1
120,11.8,1
120,11.75,1
120,11.7,1
120,11.65,1
120,10.6,1
120,10.55,1
120,5.25,1
120,5.15,1
120,5.1,1
120.05,16.2,1
120.05,16.15,1
120.05,15.2,1
120.05,15.15,1
120.05,15.1,1
120.05,15.05,1
120.05,15,1
120.05,14.95,1
120.05,14.9,1
120.05,14.85,1
120.05,13.85,1
120.05,12.25,1
120.05,12.2,1
120.05,12,1
120.05,11.9,1
120.05,11.85,1
120.05,11.8,1
120.05,11.75,1
120.05,11.7,1
120.05,5.25,1
120.05,5.2,1
120.05,5.15,1
120.1,16.15,1
120.1,16.1,1
120.1,16.05,1
120.1,14.85,1
120.1,14.8,1
120.1,14.75,1
120.1,13.85,1
120.1,13.8,1
120.1,13.75,1
120.1,12.2,1
120.1,12.15,1
120.1,12.05,1
120.1,12,1
120.1,11.95,1
120.1,5.3,1
120.1,5.25,1
120.1,5.2,1
120.1,5.15,1
120.15,16.05,1
120.15,14.75,1
120.15,13.85,1
120.15,13.75,1
120.15,12.15,1
120.15,12.1,1
120.15,12.05,1
120.15,12,1
120.15,5.35,1
120.15,5.3,1
120.15,5.2,1
120.15,5.15,1
120.2,16.05,1
120.2,14.85,1
120.2,14.8,1
120.2,14.75,1
120.2,13.85,1
120.2,13.8,1
120.2,13.75,1
120.2,13.7,1
120.2,12.25,1
120.2,12.2,1
120.2,12.15,1
120.2,12.1,1
120.2,12,1
120.2,11.95,1
120.2,11.9,1
120.2,5.35,1
120.2,5.3,1
120.2,5.25,1
120.2,5.2,1
120.2,5.15,1
120.2,5.1,1
120.25,16.05,1
120.25,14.85,1
120.25,14.8,1
120.25,14.75,1
120.25,14.7,1
120.25,14.65,1
120.25,13.8,1
120.25,13.75,1
120.25,13.7,1
120.25,13.65,1
120.25,12.2,1
120.25,12.15,1
120.25,12,1
120.25,11.95,1
120.25,11.9,1
120.25,11.85,1
120.25,11.8,1
120.25,5.3,1
120.25,5.25,1
120.25,5.2,1
120.25,5.15,1
120.3,16.65,1
120.3,16.6,1
120.3,16.55,1
120.3,16.5,1
120.3,16.4,1
120.3,16.35,1
120.3,16.05,1
120.3,14.65,1
120.3,13.85,1
120.3,13.8,1
120.3,13.75,1
120.3,13.7,1
120.3,13.5,1
120.3,13.45,1
120.3,13.4,1
120.3,12.15,1
120.3,12.1,1
120.3,12.05,1
120.3,12,1
120.3,11.95,1
120.3,5.25,1
120.3,5.2,1
120.35,17.7,1
120.35,17.65,1
120.35,17.6,1
120.35,17.55,1
120.35,16.85,1
120.35,16.8,1
120.35,16.75,1
120.35,16.7,1
120.35,16.65,1
120.35,16.5,1
120.35,16.45,1
120.35,16.4,1
120.35,16.35,1
120.35,16.3,1
120.35,16.25,1
120.35,16.1,1
120.35,16.05,1
120.35,14.65,1
120.35,14.6,1
120.35,14.55,1
120.35,14.5,1
120.35,13.8,1
120.35,13.5,1
120.35,13.4,1
120.35,12.1,1
120.35,12.05,1
120.35,12,1
120.4,17.8,1
120.4,17.75,1
120.4,17.7,1
120.4,17.55,1
120.4,17.5,1
120.4,17.3,1
120.4,17.25,1
120.4,17.2,1
120.4,16.95,1
120.4,16.9,1
120.4,16.85,1
120.4,16.25,1
120.4,16.2,1
120.4,16.15,1
120.4,16.1,1
120.4,14.45,1
120.4,13.55,1
120.4,13.5,1
120.4,13.45,1
120.4,13.4,1
120.45,18.1,1
120.45,18.05,1
120.45,18,1
120.45,17.95,1
120.45,17.9,1
120.45,17.85,1
120.45,17.8,1
120.45,17.5,1
120.45,17.45,1
120.45,17.4,1
120.45,17.35,1
120.45,17.3,1
120.45,17.2,1
120.45,17.15,1
120.45,17.1,1
120.45,17.05,1
120.45,17,1
120.45,16.95,1
120.45,14.45,1
120.45,14.4,1
120.45,13.55,1
120.45,13.5,1
120.45,13.45,1
120.45,13.4,1
120.45,13.35,1
120.5,18.2,1
120.5,18.15,1
120.5,18.1,1
120.5,14.4,1
120.5,13.5,1
120.5,13.35,1
120.5,13.3,1
120.5,13.25,1
120.5,13.2,1
120.5,6.3,1
120.5,6.25,1
120.55,18.5,1
120.55,18.45,1
120.55,18.3,1
120.55,18.25,1
120.55,18.2,1
120.55,14.8,1
120.55,14.75,1
120.55,14.7,1
120.55,14.65,1
120.55,14.45,1
120.55,14.4,1
120.55,13.5,1
120.55,13.25,1
120.55,13.2,1
120.55,6.4,1
120.55,6.35,1
120.55,6.3,1
120.55,6.25,1
120.6,18.55,1
120.6,18.5,1
120.6,18.45,1
120.6,18.4,1
120.6,18.35,1
120.6,18.3,1
120.6,14.8,1
120.6,14.65,1
120.6,14.6,1
120.6,14.55,1
120.6,14.5,1
120.6,14.45,1
120.6,14.25,1
120.6,14.2,1
120.6,14.15,1
120.6,14.1,1
120.6,14.05,1
120.6,14,1
120.6,13.95,1
120.6,13.9,1
120.6,13.85,1
120.6,13.8,1
120.6,13.5,1
120.6,13.25,1
120.6,13.2,1
120.6,6.4,1
120.6,6.35,1
120.6,6.3,1
120.6,6.25,1
120.65,18.55,1
120.65,14.8,1
120.65,14.75,1
120.65,14.3,1
120.65,14.25,1
120.65,13.85,1
120.65,13.8,1
120.65,13.5,1
120.65,13.2,1
120.65,13.15,1
120.7,18.55,1
120.7,14.75,1
120.7,14.3,1
120.7,13.95,1
120.7,13.9,1
120.7,13.85,1
120.7,13.5,1
120.7,13.15,1
120.7,13.1,1
120.7,13.05,1
120.75,18.55,1
120.75,14.75,1
120.75,14.35,1
120.75,14.3,1
120.75,13.95,1
120.75,13.5,1
120.75,13.45,1
120.75,13.05,1
120.75,13,1
120.75,12.95,1
120.75,12.85,1
120.75,5.55,1
120.75,5.5,1
120.8,18.65,1
120.8,18.6,1
120.8,18.55,1
120.8,14.75,1
120.8,14.4,1
120.8,14.35,1
120.8,13.95,1
120.8,13.9,1
120.8,13.5,1
120.8,13.45,1
120.8,12.95,1
120.8,12.9,1
120.8,12.85,1
120.8,12.8,1
120.8,12.75,1
120.8,12.7,1
120.8,5.7,1
120.8,5.65,1
120.8,5.6,1
120.8,5.55,1
120.8,5.5,1
120.85,18.65,1
120.85,18.6,1
120.85,14.75,1
120.85,14.7,1
120.85,14.45,1
120.85,14.4,1
120.85,13.9,1
120.85,13.5,1
120.85,12.75,1
120.85,12.7,1
120.85,5.95,1
120.85,5.7,1
120.85,5.65,1
120.85,5.6,1
120.85,5.5,1
120.9,18.6,1
120.9,14.75,1
120.9,14.7,1
120.9,14.45,1
120.9,13.9,1
120.9,13.85,1
120.9,13.8,1
120.9,13.5,1
120.9,12.7,1
120.9,12.65,1
120.9,12.6,1
120.9,12.55,1
120.9,12.5,1
120.9,6.05,1
120.9,6,1
120.9,5.95,1
120.9,5.9,1
120.9,5.75,1
120.9,5.7,1
120.9,5.55,1
120.9,5.5,1
120.95,18.6,1
120.95,14.7,1
120.95,14.65,1
120.95,14.6,1
120.95,14.5,1
120.95,14.45,1
120.95,13.8,1
120.95,13.5,1
120.95,13.45,1
120.95,12.6,1
120.95,12.55,1
120.95,12.5,1
120.95,12.45,1
120.95,6.05,1
120.95,5.9,1
120.95,5.75,1
120.95,5.7,1
121,18.6,1
121,14.55,1
121,14.5,1
121,13.8,1
121,13.75,1
121,13.45,1
121,12.45,1
121,12.4,1
121,10.85,1
121,10.8,1
121,6.1,1
121,6.05,1
121,5.95,1
121,5.9,1
121.05,18.6,1
121.05,13.75,1
121.05,13.7,1
121.05,13.65,1
121.05,13.45,1
121.05,13.4,1
121.05,12.4,1
121.05,12.35,1
121.05,12.3,1
121.05,12.25,1
121.05,12.2,1
121.05,10.9,1
121.05,10.85,1
121.05,10.8,1
121.05,6.1,1
121.05,5.95,1
121.05,5.9,1
121.1,18.65,1
121.1,18.6,1
121.1,13.65,1
121.1,13.4,1
121.1,12.35,1
121.1,12.3,1
121.1,12.25,1
121.1,12.2,1
121.1,12.15,1
121.1,10.9,1
121.1,10.85,1
121.1,6.1,1
121.1,5.9,1
121.15,18.65,1
121.15,18.6,1
121.15,13.65,1
121.15,13.4,1
121.15,12.25,1
121.15,12.2,1
121.15,12.15,1
121.15,6.1,1
121.15,6.05,1
121.15,5.95,1
121.15,5.9,1
121.15,5.85,1
121.15,5.8,1
121.2,19.15,1
121.2,19.1,1
121.2,19.05,1
121.2,18.6,1
121.2,13.65,1
121.2,13.4,1
121.2,12.25,1
121.2,6.05,1
121.2,6,1
121.2,5.95,1
121.2,5.85,1
121.2,5.8,1
121.25,19.15,1
121.25,19.1,1
121.25,19.05,1
121.25,18.6,1
121.25,18.55,1
121.25,13.65,1
121.25,13.4,1
121.25,13.35,1
121.25,12.3,1
121.25,12.25,1
121.25,12.2,1
121.25,6,1
121.25,5.95,1
121.25,5.9,1
121.25,5.85,1
121.3,18.9,1
121.3,18.85,1
121.3,18.55,1
121.3,18.5,1
121.3,13.65,1
121.3,13.35,1
121.3,13.3,1
121.3,12.3,1
121.3,6,1
121.3,5.9,1
121.3,5.85,1
121.35,18.9,1
121.35,18.85,1
121.35,18.5,1
121.35,13.65,1
121.35,13.3,1
121.35,13.25,1
121.35,12.35,1
121.35,12.3,1
121.35,12.1,1
121.35,12.05,1
121.35,12,1
121.35,6,1
121.35,5.9,1
121.4,19.4,1
121.4,19.35,1
121.4,19.3,1
121.4,18.9,1
121.4,18.85,1
121.4,18.5,1
121.4,15.35,1
121.4,15.3,1
121.4,15.25,1
121.4,15.2,1
121.4,13.65,1
121.4,13.25,1
121.4,12.45,1
121.4,12.4,1
121.4,12.35,1
121.4,12.3,1
121.4,12.1,1
121.4,12.05,1
121.4,12,1
121.4,11.85,1
121.4,6,1
121.4,5.95,1
121.4,5.9,1
121.45,19.4,1
121.45,19.3,1
121.45,19.25,1
121.45,18.9,1
121.45,18.85,1
121.45,18.45,1
121.45,15.45,1
121.45,15.4,1
121.45,15.35,1
121.45,15.2,1
121.45,13.85,1
121.45,13.8,1
121.45,13.75,1
121.45,13.7,1
121.45,13.65,1
121.45,13.25,1
121.45,13.2,1
121.45,13.15,1
121.45,12.8,1
121.45,12.75,1
121.45,12.55,1
121.45,12.5,1
121.45,12.45,1
121.45,12.4,1
121.45,12.35,1
121.45,11.85,1
121.45,6,1
121.45,5.95,1
121.5,19.4,1
121.5,19.35,1
121.5,19.3,1
121.5,19.25,1
121.5,18.45,1
121.5,18.4,1
121.5,15.55,1
121.5,15.5,1
121.5,15.45,1
121.5,15.2,1
121.5,15.15,1
121.5,15.1,1
121.5,15.05,1
121.5,13.85,1
121.5,13.15,1
121.5,13.05,1
121.5,13,1
121.5,12.95,1
121.5,12.9,1
121.5,12.85,1
121.5,12.8,1
121.5,12.75,1
121.5,12.7,1
121.5,12.6,1
121.5,12.55,1
121.5,11.85,1
121.55,19.35,1
121.55,19.3,1
121.55,19.25,1
121.55,18.4,1
121.55,15.9,1
121.55,15.85,1
121.55,15.8,1
121.55,15.75,1
121.55,15.6,1
121.55,15.55,1
121.55,15.05,1
121.55,15,1
121.55,14.95,1
121.55,14.9,1
121.55,13.9,1
121.55,13.85,1
121.55,13.15,1
121.55,13.1,1
121.55,13.05,1
121.55,12.7,1
121.55,12.65,1
121.55,12.6,1
121.55,11.95,1
121.55,11.9,1
121.55,11.85,1
121.6,18.4,1
121.6,18.35,1
121.6,15.95,1
121.6,15.75,1
121.6,15.7,1
121.6,15.65,1
121.6,15.6,1
121.6,14.9,1
121.6,14.85,1
121.6,14.8,1
121.6,14.65,1
121.6,14.6,1
121.6,14.55,1
121.6,14.5,1
121.6,13.9,1
121.6,11.95,1
121.6,11.9,1
121.65,18.35,1
121.65,16,1
121.65,15.95,1
121.65,15.75,1
121.65,15.7,1
121.65,14.8,1
121.65,14.75,1
121.65,14.7,1
121.65,14.65,1
121.65,14.55,1
121.65,14.5,1
121.65,14.45,1
121.65,14.4,1
121.65,13.9,1
121.7,18.35,1
121.7,16.05,1
121.7,16,1
121.7,14.75,1
121.7,14.7,1
121.7,14.4,1
121.7,14.35,1
121.7,13.95,1
121.7,13.9,1
121.75,18.35,1
121.75,18.3,1
121.75,16.1,1
121.75,16.05,1
121.75,14.35,1
121.75,14.3,1
121.75,14.25,1
121.75,14.2,1
121.75,14.15,1
121.75,14.1,1
121.75,13.95,1
121.75,6.1,1
121.75,6.05,1
121.8,18.3,1
121.8,16.1,1
121.8,16.05,1
121.8,15,1
121.8,14.95,1
121.8,14.9,1
121.8,14.1,1
121.8,13.95,1
121.8,13.9,1
121.8,13.45,1
121.8,13.4,1
121.8,13.35,1
121.8,6.65,1
121.8,6.6,1
121.8,6.1,1
121.8,6.05,1
121.8,6,1
121.85,19,1
121.85,18.95,1
121.85,18.9,1
121.85,18.85,1
121.85,18.3,1
121.85,16.1,1
121.85,15.05,1
121.85,15,1
121.85,14.9,1
121.85,14.85,1
121.85,14.1,1
121.85,14.05,1
121.85,13.9,1
121.85,13.55,1
121.85,13.5,1
121.85,13.35,1
121.85,13.3,1
121.85,11.8,1
121.85,11.75,1
121.85,6.7,1
121.85,6.65,1
121.85,6.6,1
121.85,6.55,1
121.85,6.5,1
121.85,6.05,1
121.85,6,1
121.9,19.55,1
121.9,19.5,1
121.9,19,1
121.9,18.9,1
121.9,18.85,1
121.9,18.3,1
121.9,16.15,1
121.9,16.1,1
121.9,15.05,1
121.9,14.85,1
121.9,14.8,1
121.9,14.75,1
121.9,14.7,1
121.9,14.65,1
121.9,14.05,1
121.9,14,1
121.9,13.9,1
121.9,13.85,1
121.9,13.55,1
121.9,13.3,1
121.9,13.25,1
121.9,12.3,1
121.9,11.9,1
121.9,11.85,1
121.9,11.8,1
121.9,11.75,1
121.9,10.75,1
121.9,10.5,1
121.9,10.45,1
121.9,7.2,1
121.9,7.15,1
121.9,7.1,1
121.9,7.05,1
121.9,7,1
121.9,6.7,1
121.9,6.65,1
121.9,6.55,1
121.9,6.5,1
121.9,6.45,1
121.9,6.05,1
121.9,6,1
121.95,19.55,1
121.95,19.5,1
121.95,19,1
121.95,18.95,1
121.95,18.9,1
121.95,18.3,1
121.95,16.15,1
121.95,15.05,1
121.95,14.75,1
121.95,14.7,1
121.95,14.65,1
121.95,14,1
121.95,13.85,1
121.95,13.8,1
121.95,13.55,1
121.95,13.25,1
121.95,13.2,1
121.95,12.4,1
121.95,12.35,1
121.95,12.3,1
121.95,12.25,1
121.95,12.2,1
121.95,12.15,1
121.95,11.95,1
121.95,11.9,1
121.95,11.75,1
121.95,10.9,1
121.95,10.85,1
121.95,10.8,1
121.95,10.75,1
121.95,10.7,1
121.95,10.65,1
121.95,10.6,1
121.95,10.55,1
121.95,10.5,1
121.95,10.45,1
121.95,10.4,1
121.95,7.25,1
121.95,7.2,1
121.95,7,1
121.95,6.95,1
121.95,6.7,1
121.95,6.65,1
121.95,6.45,1
121.95,6.4,1
121.95,6.05,1
122,19.55,1
122,19.5,1
122,18.3,1
122,16.15,1
122,16.1,1
122,16.05,1
122,15.05,1
122,15,1
122,14.95,1
122,14.9,1
122,14.85,1
122,14.8,1
122,14.75,1
122,14.7,1
122,14.65,1
122,14,1
122,13.95,1
122,13.8,1
122,13.55,1
122,13.5,1
122,13.2,1
122,12.6,1
122,12.55,1
122,12.5,1
122,12.45,1
122,12.4,1
122,12.25,1
122,12.2,1
122,12.15,1
122,12.1,1
122,11.9,1
122,11.75,1
122,11,1
122,10.95,1
122,10.9,1
122,10.45,1
122,10.4,1
122,7.3,1
122,7.25,1
122,6.95,1
122,6.9,1
122,6.75,1
122,6.7,1
122,6.4,1
122.05,18.35,1
122.05,18.3,1
122.05,16.1,1
122.05,16.05,1
122.05,15,1
122.05,14.95,1
122.05,13.95,1
122.05,13.8,1
122.05,13.55,1
122.05,13.5,1
122.05,13.3,1
122.05,13.25,1
122.05,13.2,1
122.05,12.95,1
122.05,12.9,1
122.05,12.65,1
122.05,12.6,1
122.05,12.3,1
122.05,12.25,1
122.05,12.2,1
122.05,12.15,1
122.05,11.9,1
122.05,11.85,1
122.05,11.75,1
122.05,11.5,1
122.05,11.45,1
122.05,11.4,1
122.05,11.35,1
122.05,11.3,1
122.05,11.25,1
122.05,11.2,1
122.05,11.15,1
122.05,11.1,1
122.05,11.05,1
122.05,11,1
122.05,10.55,1
122.05,10.5,1
122.05,10.45,1
122.05,7.55,1
122.05,7.5,1
122.05,7.45,1
122.05,7.4,1
122.05,7.35,1
122.05,7.3,1
122.05,6.9,1
122.05,6.75,1
122.05,6.45,1
122.05,6.4,1
122.1,18.45,1
122.1,18.4,1
122.1,18.35,1
122.1,16.15,1
122.1,16.1,1
122.1,14.85,1
122.1,14.8,1
122.1,13.95,1
122.1,13.9,1
122.1,13.8,1
122.1,13.75,1
122.1,13.5,1
122.1,13.45,1
122.1,13.35,1
122.1,13.3,1
122.1,12.95,1
122.1,12.9,1
122.1,12.7,1
122.1,12.65,1
122.1,12.6,1
122.1,12.55,1
122.1,12.5,1
122.1,12.45,1
122.1,12.4,1
122.1,12.35,1
122.1,12.3,1
122.1,11.85,1
122.1,11.75,1
122.1,11.7,1
122.1,11.65,1
122.1,11.6,1
122.1,11.55,1
122.1,11.5,1
122.1,10.6,1
122.1,10.55,1
122.1,7.8,1
122.1,7.75,1
122.1,7.7,1
122.1,7.65,1
122.1,7.6,1
122.1,7.55,1
